age,Personalized_Recommendation_Frequency,Customer_Reviews_Importance,Personalized_Recommendation_Frequency ,Rating_Accuracy ,Shopping_Satisfaction,Purchase_Categories_Beauty and Personal Care,Purchase_Categories_Clothing and Fashion,Purchase_Categories_Groceries and Gourmet Food,Purchase_Categories_others,Purchase_Categories_Home and Kitchen,Day_sin,Day_cos,Hour_sin,Hour_cos,Gender_Female,Gender_Male,Gender_Others,Gender_Prefer not to say,Purchase_Frequency_Few times a month,Purchase_Frequency_Less than once a month,Purchase_Frequency_Multiple times a week,Purchase_Frequency_Once a month,Purchase_Frequency_Once a week,Browsing_Frequency_Few times a month,Browsing_Frequency_Few times a week,Browsing_Frequency_Multiple times a day,Browsing_Frequency_Rarely,Product_Search_Method_Filter,Product_Search_Method_Keyword,Product_Search_Method_categories,Product_Search_Method_others,Search_Result_Exploration_First page,Search_Result_Exploration_Multiple pages,Add_to_Cart_Browsing_Maybe,Add_to_Cart_Browsing_No,Add_to_Cart_Browsing_Yes,Cart_Completion_Frequency_Always,Cart_Completion_Frequency_Never,Cart_Completion_Frequency_Often,Cart_Completion_Frequency_Rarely,Cart_Completion_Frequency_Sometimes,Cart_Abandonment_Factors_Changed my mind or no longer need the item,Cart_Abandonment_Factors_Found a better price elsewhere,Cart_Abandonment_Factors_High shipping costs,Cart_Abandonment_Factors_others,Saveforlater_Frequency_Always,Saveforlater_Frequency_Never,Saveforlater_Frequency_Often,Saveforlater_Frequency_Rarely,Saveforlater_Frequency_Sometimes,Review_Left_No,Review_Left_Yes,Review_Reliability_Heavily,Review_Reliability_Moderately,Review_Reliability_Never,Review_Reliability_Occasionally,Review_Reliability_Rarely,Review_Helpfulness_No,Review_Helpfulness_Sometimes,Review_Helpfulness_Yes,Recommendation_Helpfulness_No,Recommendation_Helpfulness_Sometimes,Recommendation_Helpfulness_Yes,Service_Appreciation_Competitive prices,Service_Appreciation_Product recommendations,Service_Appreciation_User-friendly website/app interface,Service_Appreciation_Wide product selection,Service_Appreciation_other,Improvement_Areas_Customer service responsiveness,Improvement_Areas_Product quality and accuracy,Improvement_Areas_Reducing packaging waste,Improvement_Areas_Shipping speed and reliability,Improvement_Areas_other
1.8860743937320996,0.0,2.0,2,2.0,1.0,1,1,0,0,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
2.278816277172682,0.0,2.0,2,2.0,1.0,1,0,0,1,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.1758204943309586,2.0,0.0,1,0.0,0.0,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
3.1624855149139925,0.0,0.0,2,2.0,1.0,0,0,1,1,1,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
-0.6667478486316868,1.0,0.0,2,1.0,0.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.7649333194918324,0.0,0.0,1,0.0,0.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-1.0,-1.8369701987210297e-16,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.4703769069113955,2.0,0.0,5,0.0,0.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
-0.1758204943309586,0.0,4.0,3,0.0,0.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
1.4933325102915171,0.0,1.0,2,2.0,1.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
-0.6667478486316868,0.0,3.0,3,3.0,4.0,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
0.21692138910962394,0.0,1.0,2,1.0,1.0,1,0,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
0.21692138910962394,0.0,4.0,2,0.0,0.0,1,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0.02055044738933267,0.0,2.0,3,4.0,3.0,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
0.9042196851306433,1.0,1.0,1,0.0,1.0,0,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
0.6096632725502065,0.0,2.0,2,2.0,3.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.5685623777715411,0.0,2.0,2,2.0,1.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
2.867929102333556,2.0,1.0,2,1.0,2.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
-1.2558606737925606,0.0,2.0,4,3.0,3.0,1,0,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1.8860743937320996,0.0,2.0,4,3.0,3.0,0,1,0,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
-0.6667478486316868,1.0,0.0,3,1.0,2.0,1,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-1.1576752029324149,0.0,2.0,2,2.0,1.0,1,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-1.2558606737925606,0.0,3.0,1,1.0,0.0,1,1,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
-1.3540461446527061,0.0,2.0,2,1.0,1.0,1,1,1,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False
-0.3721914360512498,0.0,0.0,3,2.0,1.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
-0.7649333194918324,0.0,0.0,5,4.0,1.0,1,0,0,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False
0.4132923308299152,0.0,2.0,2,3.0,1.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
2.573372689753119,0.0,1.0,3,2.0,0.0,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False
2.278816277172682,0.0,2.0,3,1.0,1.0,0,1,1,0,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.4703769069113955,0.0,1.0,2,1.0,1.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1.4933325102915171,1.0,1.0,2,1.0,1.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.4703769069113955,1.0,0.0,3,2.0,1.0,1,1,1,1,1,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
-0.6667478486316868,0.0,0.0,1,2.0,1.0,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.9659258262890684,0.2588190451025203,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.4703769069113955,0.0,0.0,2,0.0,0.0,1,1,1,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.3721914360512498,0.0,4.0,3,0.0,1.0,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
-0.863118790351978,2.0,2.0,1,2.0,2.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False
-0.6667478486316868,2.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False
-0.5685623777715411,0.0,2.0,2,2.0,2.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.8660254037844386,0.5000000000000001,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False
-0.863118790351978,2.0,1.0,3,2.0,2.0,1,0,0,0,0,0.9510565162951535,0.30901699437494745,-0.7071067811865477,0.7071067811865474,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False
-0.3721914360512498,0.0,0.0,3,0.0,0.0,0,0,0,1,0,0.9510565162951535,0.30901699437494745,-0.7071067811865477,0.7071067811865474,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
-0.7649333194918324,0.0,0.0,2,1.0,1.0,0,1,0,0,1,0.9510565162951535,0.30901699437494745,-0.25881904510252157,0.9659258262890681,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
-0.6667478486316868,0.0,0.0,3,2.0,2.0,0,1,0,0,0,0.9510565162951535,0.30901699437494745,-0.25881904510252157,0.9659258262890681,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.6667478486316868,0.0,3.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.0,1.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False
-0.7649333194918324,0.0,0.0,4,2.0,3.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865475,0.7071067811865476,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
-0.7649333194918324,0.0,0.0,3,2.0,2.0,0,1,0,1,0,0.9945218953682733,0.10452846326765346,1.0,6.123233995736766e-17,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True
-0.5685623777715411,2.0,2.0,3,2.0,2.0,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
-0.9613042612121236,0.0,4.0,3,2.0,2.0,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
0.5114778016900609,0.0,1.0,3,2.0,3.0,0,0,1,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False
-0.7649333194918324,2.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
-0.7649333194918324,1.0,2.0,3,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.7649333194918324,2.0,2.0,3,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False
-0.9613042612121236,2.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.7071067811865476,-0.7071067811865475,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
-0.7649333194918324,2.0,2.0,3,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
-0.4703769069113955,2.0,2.0,3,1.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
-0.07763502347081296,2.0,2.0,3,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.49999999999999994,-0.8660254037844387,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False
0.6096632725502065,1.0,0.0,4,1.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
-0.4703769069113955,2.0,2.0,2,2.0,2.0,1,0,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False
1.4933325102915171,1.0,4.0,1,0.0,0.0,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
0.5114778016900609,0.0,3.0,4,3.0,3.0,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False
0.9042196851306433,1.0,2.0,3,1.0,1.0,0,0,0,0,1,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False
1.002405155990789,1.0,0.0,5,1.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
0.31510685996976956,0.0,1.0,4,2.0,1.0,0,0,0,1,0,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-0.1758204943309586,0.0,0.0,5,2.0,2.0,1,1,0,0,1,0.9945218953682733,0.10452846326765346,0.258819045102521,-0.9659258262890682,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
0.4132923308299152,1.0,2.0,2,2.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
0.1187359182494783,0.0,4.0,3,0.0,2.0,0,1,0,0,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False
1.002405155990789,1.0,0.0,1,1.0,1.0,1,1,0,1,0,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0.4132923308299152,2.0,0.0,2,2.0,1.0,0,0,0,1,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False
0.5114778016900609,2.0,3.0,3,1.0,0.0,0,0,1,1,1,0.9945218953682733,0.10452846326765346,1.2246467991473532e-16,-1.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False
